image_name,participant_id,correct
n02504013_3861,31,1
n04467665_66876,31,1
n02111500_2733,31,1
n04111531_1708,31,0
n03344393_5423,31,1
n03662601_2048,31,1
n03983396_11715,31,1
n04111531_4868,31,1
n01622779_1961,31,1
n02690373_6831,31,1
n04111531_4370,31,1
n03417042_28519,31,1
n03085013_22175,31,1
n03376595_7835,31,1
n03792782_3385,31,1
n04548280_711,31,1
n02504013_2945,31,1
n02134084_134,31,1
n02132136_6823,31,1
n02690373_10374,31,1
n04467665_51054,31,1
n04099969_5190,31,1
n03792782_63173,31,0
n03041632_48062,31,1
n02951358_31973,31,1
n02835271_17617,31,1
n02690373_12505,31,1
n02002556_139,31,1
n04111531_2066,31,1
n03085013_28741,31,1
n02708093_3750,31,1
n02027492_20576,29,1
n04273569_3598,29,1
n04591713_6980,29,1
n02690373_9401,29,1
n02504458_6635,29,1
n03417042_16403,29,1
n03085013_20349,29,1
n02814533_74433,29,1
n03085013_21127,29,0
n02090379_1687,29,1
n03376595_14563,29,1
n02690373_3326,29,1
n02504458_2946,29,1
n03662601_13715,29,1
n02690373_4784,29,1
n03376595_18370,29,1
n04467665_13225,29,1
n04505470_4484,29,1
n02134418_88,29,0
n02124075_15031,29,1
n04548280_5845,29,1
n04111531_8658,29,0
n04111531_5168,29,1
n02690373_3468,29,1
n04548280_8510,29,1
n02504013_1785,29,1
n02690373_18234,29,1
n03041632_37618,29,1
n03100240_10742,29,1
n03937543_3133,29,0
n04505470_26,29,1
n03041632_40887,29,1
n02132136_6777,29,1
n03041632_12748,29,1
n04111531_9613,29,1
n02108000_6970,29,1
n04591713_457,29,1
n02835271_2960,29,1
n02690373_9086,29,1
n03085013_11685,29,1
n04505470_3132,29,0
n03792782_4927,29,1
n04505470_650,29,1
n02111129_1530,29,0
n02504013_3224,29,1
n03085013_4281,29,1
n02009229_2294,29,1
n02835271_5858,29,1
n04111531_22120,29,1
n04591713_3608,29,1
n02124075_13772,29,1
n01796340_5058,29,1
n04560804_1089,34,1
n04429376_54538,34,0
n02814533_96168,34,1
n03041632_51225,34,1
n03100240_5492,34,1
n03085013_22928,34,1
n04111531_4939,34,1
n02106030_17418,34,1
n04548280_7211,34,1
n02133161_252,34,0
n02107574_4993,34,1
n02099712_4066,34,1
n02108551_20183,34,1
n02791124_2057,34,1
n02123597_6333,34,1
n03100240_1194,34,1
n04099969_1755,34,1
n02690373_1050,34,1
n01798484_2289,34,1
n04467665_56933,34,1
n03196217_3730,34,1
n02113624_613,34,1
n02708093_1128,34,0
n02835271_11922,34,1
n04111531_10436,34,1
n03344393_399,34,1
n02133161_12901,34,1
n02109525_23299,34,1
n02108915_7266,34,1
n01537544_8859,34,1
n01824575_2244,34,1
n03041632_4787,34,0
n03792782_24722,34,1
n04099969_6944,34,1
n02504013_4590,34,1
n02002724_1654,34,1
n04505470_5063,34,1
n03085013_2064,34,1
n03376595_9025,34,1
n02011460_5735,34,1
n03041632_79317,34,1
n04505470_5007,34,1
n04099969_8018,34,1
n02504013_1844,34,0
n03344393_8399,34,1
n02095570_4436,34,0
n02690373_6363,34,1
n02504458_7144,34,1
n02132136_50,34,1
n04612504_37673,34,1
n04548280_2411,33,1
n04560804_17045,33,1
n01860187_38598,33,1
n03662601_8778,33,1
n04560804_154,33,1
n02123045_8127,33,1
n02690373_13613,33,1
n01531178_2725,33,1
n02708093_4783,33,1
n04612504_6380,33,1
n02027492_9899,33,1
n03085013_25809,33,1
n04111531_13479,33,0
n04467665_2,33,1
n03417042_10885,33,1
n02823428_11353,33,1
n02104365_2334,33,1
n04505470_2709,33,1
n02814533_12925,33,1
n03417042_2204,33,1
n02504458_3891,33,1
n04467665_59160,33,1
n02814533_26334,33,1
n04111531_2937,33,1
n02134418_2372,33,1
n04612504_2471,33,1
n02134084_23292,33,1
n03792782_5405,33,1
n01829413_4190,33,1
n02791124_8056,33,1
n02097130_2321,33,1
n04111531_10710,33,0
n04548280_2989,33,1
n01582220_9857,33,1
n02504458_1291,33,1
n02823428_8404,33,1
n02133161_4043,33,1
n02123159_899,33,1
n02113712_6618,33,0
n02504013_4955,33,1
n01601694_9470,33,1
n02106550_6482,33,1
n02133161_11329,33,1
n04111531_8537,35,1
n02504013_10580,35,1
n03662601_4255,35,1
n02089078_8273,35,1
n02690373_2908,35,1
n03792782_8658,35,1
n01795545_9555,35,1
n04505470_4854,35,1
n03041632_24561,35,1
n04285008_14345,35,1
n02690373_1974,35,1
n02133161_3183,35,1
n03041632_44363,35,1
n02124075_4189,35,1
n03100240_8588,35,1
n04505470_2540,35,1
n02133161_2756,35,1
n04273569_6707,35,1
n02814533_45692,35,1
n02123394_8605,35,1
n04111531_1004,35,1
n02835271_9862,35,1
n04111531_20429,35,1
n03792782_35669,35,1
n02123159_5950,35,1
n02835271_2594,35,1
n02835271_15960,35,1
n04099969_1126,35,1
n03376595_15542,35,1
n02835271_8417,35,1
n04557648_9043,35,0
n04285008_8880,35,1
n02690373_4061,35,1
n03792782_6023,35,1
n03792782_10929,35,1
n03796401_24543,35,1
n03662601_10528,35,1
n04548280_9801,35,1
n02133161_8679,35,1
n02690373_2447,35,1
n03417042_8076,35,1
n03100240_7113,35,1
n04111531_2462,35,0
n02504013_9466,36,1
n03344393_7175,36,1
n02690373_12044,36,1
n02125311_60143,36,1
n04111531_22466,36,1
n02099849_1285,36,1
n02134084_1689,36,1
n04579145_6400,36,1
n03041632_44230,36,1
n02093647_1494,36,1
n02690373_7748,36,1
n03937543_4203,36,1
n03041632_46422,36,1
n03041632_3171,36,1
n04548280_1440,36,1
n03983396_899,36,1
n02814533_3375,36,1
n02504458_6898,36,1
n03041632_35260,36,1
n02690373_18845,36,1
n03100240_9761,36,1
n02951358_26227,36,1
n03792782_52665,36,1
n02690373_11799,36,1
n02823428_1493,36,1
n02132136_31133,36,1
n02690373_5845,36,1
n04111531_13391,36,1
n03983396_7378,36,1
n03100240_441,36,1
n02113023_14422,36,0
n03376595_54,36,1
n04505470_4684,36,1
n02823428_7300,36,1
n02006656_11301,36,1
n02708093_3601,36,1
n03085013_22744,36,1
n02123394_4666,36,1
n02814533_45714,36,1
n02951358_8041,36,1
n04429376_29463,36,1
n03041632_45090,36,1
n02814533_1934,36,1
n02108551_26509,36,0
n03792782_18947,36,1
n02085936_5775,36,1
n03041632_29125,36,1
n03792782_26306,36,1
n02708093_2361,36,1
n03792782_51686,36,1
n03417042_19596,36,1
n04548280_4582,36,1
n04612504_10725,36,1
n02134418_4657,36,1
n03041632_32054,36,1
n03376595_9650,36,0
n02124075_6586,36,1
n03041632_5916,37,1
n03085013_20877,37,1
n04111531_22020,37,1
n04273569_5276,37,1
n03796401_9219,37,0
n02105505_1156,37,1
n02125311_4683,37,1
n02132136_25897,37,1
n02791124_12832,37,1
n02708093_7032,37,1
n03100240_159,37,1
n02006656_30849,37,1
n03796401_16472,37,0
n02951358_2416,37,0
n01843065_7445,37,1
n03041632_4590,37,0
n02708093_8379,37,1
n02091032_7280,37,1
n03417042_22297,37,0
n04591713_7408,37,1
n04111531_887,37,1
n01818515_7947,37,1
n03085013_28741,37,1
n03041632_54627,37,1
n02123159_1008,37,1
n02823428_14010,37,1
n02123159_6483,37,1
n04467665_72639,37,0
n04099969_13775,37,1
n04273569_5593,37,1
n02951358_10162,37,0
n02504458_5697,37,1
n04099969_9194,37,1
n03417042_12013,37,0
n02037110_3267,37,1
n04505470_4486,37,1
n02025239_2481,37,1
n03792782_9635,37,1
n02708093_2824,37,1
n03100240_3528,37,1
n03662601_33002,37,1
n02132136_8650,37,1
n02132136_7863,37,1
n02814533_27484,37,1
n04467665_66876,37,0
n02835271_15087,37,1
n03937543_7520,38,1
n01818515_8968,38,1
n02504013_3821,38,1
n03196217_8251,38,1
n04273569_3052,38,1
n03796401_23347,38,1
n04505470_2909,38,1
n03041632_3247,38,1
n03041632_4806,38,1
n04505470_3905,38,1
n02791124_525,38,1
n02132136_7584,38,1
n02123597_10,38,1
n02125311_20209,38,1
n03085013_21973,38,1
n02504013_6212,38,1
n02134418_2884,38,1
n02097658_1316,38,1
n02708093_5127,38,1
n04548280_3125,38,1
n03041632_22472,38,1
n03417042_9693,38,1
n02690373_2856,38,1
n02124075_11068,38,1
n03041632_52371,38,1
n03085013_11359,38,1
n03085013_20805,38,1
n02835271_2900,38,1
n02125311_9356,38,1
n02504013_10410,38,1
n02814533_40876,38,1
n02690373_763,38,1
n02504013_1515,38,1
n04111531_807,38,1
n02504013_6897,38,1
n04548280_8246,38,1
n03085013_6986,38,1
n02132136_23853,38,1
n04111531_21918,38,1
n03796401_7104,38,1
n04111531_3076,38,1
n02951358_6617,38,1
n03196217_7414,38,1
n02690373_13317,38,1
n02690373_10723,38,1
n03041632_20697,38,1
n02089867_5477,38,1
n03792782_11921,38,1
n02708093_2530,38,1
n02106662_5916,38,1
n02951358_7238,38,1
n02835271_12981,38,1
n03085013_25568,38,1
n03983396_17262,38,1
n04505470_7312,38,1
n04285008_901,38,1
n02504013_8614,38,1
n02814533_73944,38,1
n04285008_7096,38,1
n02835271_18386,39,1
n04111531_9178,39,1
n03041632_37513,39,1
n04548280_9867,39,1
n03085013_26325,39,1
n02835271_21211,39,1
n02097298_8119,39,1
n02091134_12017,39,1
n02690373_6319,39,1
n02504013_7659,39,1
n02504013_21041,39,1
n03085013_6986,39,1
n03937543_7520,39,1
n02835271_15691,39,1
n03417042_21270,39,1
n02028035_26229,39,1
n04285008_8918,39,1
n03196217_8251,39,1
n02835271_5814,39,1
n02690373_8592,39,1
n03196217_2628,39,1
n04612504_12864,39,1
n03662601_27025,39,1
n02504013_6857,39,1
n02791124_525,39,1
n02123159_6960,39,1
n02504013_6118,39,1
n02123394_4542,39,1
n03417042_1790,39,1
n03796401_19777,39,1
n04429376_52173,39,0
n02096294_12418,39,1
n03041632_87339,39,0
n04111531_22563,39,0
n02814533_7769,39,1
n03085013_22489,39,1
n02690373_891,39,1
n03041632_29276,39,1
n02835271_7900,39,1
n04591713_3894,39,1
n02013706_6035,39,1
n02134418_1083,39,1
n03417042_1853,39,1
n03376595_19102,39,1
n03983396_2288,39,0
n02791124_60,39,1
n02690373_971,39,1
n02107312_1546,39,1
n03796401_3695,39,1
n01558993_4297,39,1
n03792782_15431,39,1
n03796401_7104,39,1
n02002556_17975,39,1
n02690373_9537,39,0
n03937543_668,39,1
n02690373_18412,39,1
n03041632_7090,42,1
n03796401_23347,42,1
n03344393_6713,42,0
n01622779_1364,42,1
n04505470_2909,42,1
n03792782_176,42,1
n01798484_3874,42,1
n04467665_1187,42,1
n03662601_30161,42,1
n02108422_12370,42,1
n04111531_6609,42,1
n03100240_4173,42,1
n04579145_6635,42,1
n02690373_7432,42,0
n04612504_41457,42,1
n02132136_7584,42,1
n02504013_1455,42,0
n02002556_1936,42,1
n02504013_4159,42,1
n02096294_12418,42,0
n04591713_2032,42,1
n03376595_2716,42,1
n02109047_26931,42,1
n02690373_9687,42,1
n04111531_13479,42,1
n02504013_10341,42,1
n02504013_5783,42,1
n03792782_12752,42,0
n02094433_5663,42,0
n03100240_3073,42,1
n04429376_7892,42,0
n03041632_16104,42,1
n04111531_7283,42,1
n03983396_21920,42,0
n03376595_7262,42,1
n04505470_207,42,1
n02132136_1467,42,1
n02013706_6035,42,1
n03196217_3868,42,1
n02708093_864,42,1
n03041632_11327,42,1
n02123597_1601,42,1
n02099601_5760,42,1
n04285008_7920,42,1
n02125311_9356,42,1
n02089867_5477,42,1
n04505470_7312,42,1
n02504013_6148,42,1
n04505470_5561,42,1
n02125311_20209,42,0
n04273569_4584,42,1
n04099969_23293,42,1
n04548280_8225,43,0
n04429376_24073,43,0
n03041632_35116,43,0
n02708093_5127,43,1
n03100240_12065,43,1
n03796401_3376,43,0
n03041632_39836,43,1
n02123045_2719,43,1
n03100240_2503,43,1
n04505470_10786,43,1
n03085013_2640,43,1
n02096437_1559,43,1
n03041632_43975,43,1
n02123394_525,43,1
n02690373_6576,43,1
n03796401_11076,43,1
n02504458_7013,43,1
n02091032_6740,43,1
n02090379_1932,43,1
n02951358_31181,43,1
n03100240_159,43,1
n02504013_6212,43,1
n04111531_23668,43,1
n02007558_7614,43,1
n03662601_1197,43,0
n03417042_12626,43,0
n02504013_20780,43,1
n04111531_4116,43,1
n03376595_7959,43,0
n02814533_83614,43,1
n02835271_1487,43,1
n04467665_71480,43,1
n03085013_20805,43,1
n04111531_716,43,1
n02133161_1433,43,1
n04505470_7946,43,1
n02504458_7867,43,1
n04560804_14781,43,1
n04548280_6290,43,1
n02134418_134,43,1
n03041632_36280,43,1
n03983396_13193,43,1
n04505470_3597,43,1
n03983396_8837,43,1
n04111531_11589,43,0
n04111531_5756,43,1
n02123394_6698,43,1
n04111531_8818,43,1
n02814533_31493,43,1
n02814533_73944,43,1
n03041632_22472,43,1
n02134418_5537,43,1
n04612504_8599,43,1
n03376595_3181,44,1
n02823428_10946,44,1
n03662601_32251,44,1
n04429376_22381,44,1
n02132136_3466,44,0
n02134418_1674,44,1
n02951358_9103,44,1
n03662601_326,44,1
n03196217_11054,44,1
n03041632_47410,44,1
n03344393_4294,44,1
n02690373_3709,44,1
n04111531_5093,44,1
n04285008_16670,44,1
n04285008_7082,44,1
n02690373_3912,44,1
n01537544_8859,44,1
n03937543_11751,44,1
n04505470_4978,44,1
n02504458_6602,44,1
n04111531_409,44,1
n02791124_16885,44,1
n04505470_7721,44,1
n02708093_7069,44,1
n04111531_21918,44,1
n03792782_40466,44,1
n02690373_4024,44,1
n02504458_1600,44,1
n02951358_4999,44,1
n02105641_8995,44,1
n03983396_10230,44,1
n02113624_4001,44,1
n04285008_9774,44,1
n02123597_5951,44,1
n02951358_35173,44,1
n02124075_2643,44,1
n02123159_7390,44,1
n03792782_9354,44,1
n02027492_1678,44,1
n03937543_828,44,1
n03417042_11306,44,1
n02504013_15276,44,1
n02690373_4144,44,1
n03796401_2543,44,1
n04557648_23801,44,1
n04099969_36200,44,1
n03196217_4970,44,1
n04285008_7900,44,1
n02814533_82674,44,1
n04548280_2989,41,1
n03196217_10634,41,0
n02708093_3504,41,1
n02125311_37753,41,1
n03417042_27497,41,1
n02134084_16430,41,0
n04111531_10216,41,0
n02056570_1691,41,1
n03417042_9096,41,1
n02504458_5507,41,1
n02504458_8103,41,1
n03344393_5184,41,1
n04612504_27571,41,1
n02708093_8073,41,1
n04548280_9121,41,1
n03417042_3171,41,0
n02690373_5374,41,1
n04505470_3905,41,1
n03417042_17513,41,1
n03417042_12509,41,1
n02109525_53049,41,1
n03662601_27165,41,1
n02504013_8614,41,1
n02123159_6294,41,1
n04591713_2043,41,1
n02690373_6319,41,1
n04273569_13641,41,1
n03100240_21334,41,1
n03085013_20349,41,1
n03085013_14844,41,1
n02132136_5315,41,1
n04429376_17078,41,1
n02835271_22549,41,1
n02690373_3539,41,1
n02814533_35442,41,1
n02835271_12981,41,1
n02091134_7486,41,1
n02835271_15691,41,1
n04505470_3957,41,1
n02690373_9322,41,1
n02092339_3174,41,1
n03100240_17393,41,1
n04099969_1527,41,1
n02134084_7387,41,0
n02504458_155,41,1
n04548280_12615,41,1
n01860187_210,41,1
n02690373_9709,41,1
n03100240_2195,41,1
n02951358_34926,40,1
n02823428_4774,40,1
n03041632_47234,40,1
n02690373_10006,40,1
n02504013_10410,40,1
n02504458_4117,40,1
n01796340_11254,40,1
n02123394_8164,40,1
n04111531_8009,40,1
n02123159_3996,40,1
n03417042_4664,40,1
n03344393_7018,40,1
n04548280_4392,40,1
n02835271_2900,40,1
n02123045_5057,40,1
n04111531_9611,40,1
n04111531_9910,40,1
n02690373_9318,40,1
n02125311_5229,40,1
n02134084_20702,40,1
n04285008_11688,40,1
n02133161_1427,40,1
n03796401_8100,40,1
n03041632_18995,40,1
n03937543_2232,40,1
n02504013_218,40,1
n02504458_1000,40,1
n02791124_4261,40,1
n01860187_7878,40,0
n04099969_7545,40,1
n02823428_7570,40,1
n02124075_7520,40,1
n02132136_9557,40,1
n03937543_1358,40,1
n03041632_22286,40,1
n02504013_1515,40,1
n02690373_3698,40,1
n04111531_10555,40,0
n04505470_8018,40,1
n02094114_7024,40,1
n03344393_3978,40,1
n04429376_294,40,1
n02690373_4409,40,1
n03041632_76163,40,1
n02708093_3544,40,1
n02504013_10346,40,1
n02814533_4446,40,1
n02132136_25168,40,1
n02690373_2075,40,1
n02132136_23853,40,1
n02504013_2476,40,1
n02056570_727,40,0
n02017213_17013,40,1
n02951358_7238,40,1
n03041632_42472,40,1
n04579145_7667,40,1
n02504013_5087,45,1
n03792782_1475,45,1
n02504013_174,45,1
n02835271_2086,45,1
n03041632_2058,45,1
n03041632_24277,45,1
n04099969_18254,45,1
n02690373_2498,45,1
n02123597_12232,45,1
n04111531_2023,45,1
n03100240_6507,45,1
n04111531_7106,45,1
n02098286_2798,45,1
n02504458_5190,45,1
n02102040_4392,45,1
n03085013_25568,45,1
n03792782_32341,45,1
n03376595_5876,45,1
n03196217_7414,45,1
n04560804_4138,45,1
n03796401_18139,45,1
n02132136_6817,45,1
n02690373_10181,45,1
n03041632_12651,45,1
n04548280_1947,45,1
n02123045_10717,45,1
n04467665_70988,45,1
n02951358_6617,45,1
n01824575_3514,45,1
n03041632_44133,45,1
n04111531_16696,45,1
n02814533_62356,45,1
n02124075_5848,45,1
n04111531_5357,45,1
n04467665_21603,45,1
n03417042_10965,45,1
n04579145_934,45,1
n03041632_20697,45,1
n01855032_5743,45,1
n04557648_3679,45,1
n02133161_4685,45,1
n02690373_10723,45,1
n04111531_14934,45,1
n03662601_8787,45,1
n02134418_2884,45,1
n03100240_6526,45,1
n02090379_3045,45,1
n04505470_4997,45,1
n04429376_19103,45,1
n04467665_55374,45,1
n02093859_2564,45,0
n02708093_2867,45,1
n02791124_6368,45,0
n02504013_6897,45,1
n02791124_2009,45,1
n03792782_20387,45,1
n04111531_7965,45,1
n04285008_12438,45,1
n04548280_541,47,1
n02814533_874,47,1
n02106662_18900,47,1
n02123045_10431,47,1
n02690373_6491,47,1
n03041632_37513,47,1
n02504458_4207,47,1
n04560804_11696,47,1
n04548280_9867,47,1
n02094258_1036,47,1
n04111531_12903,47,0
n04505470_3286,47,1
n03085013_2432,47,1
n01592084_2422,47,1
n04111531_21822,47,1
n03417042_2204,47,1
n02025239_3073,47,1
n02504013_6865,47,0
n04111531_3063,47,1
n03417042_8295,47,1
n03196217_1423,47,1
n01616318_3247,47,1
n02123597_334,47,1
n02123597_10,47,1
n02037110_3653,47,1
n02123394_2461,47,1
n04285008_6439,47,1
n02823428_1491,47,1
n03662601_8406,47,1
n04111531_8263,47,1
n02835271_20903,47,1
n03937543_10101,47,1
n01592084_3955,47,1
n03792782_1466,47,1
n02134418_1083,47,1
n04111531_23830,47,1
n02097658_1316,47,1
n02835271_21558,47,1
n04285008_15181,47,1
n02133161_10324,47,1
n02835271_15572,47,1
n04591713_2052,47,0
n03376595_9536,47,1
n03344393_10556,47,1
n02123159_12957,47,0
n04505470_286,47,1
n03041632_120,47,1
n02123045_9305,48,1
n04467665_707,48,1
n03983396_17262,48,1
n02504013_593,48,1
n03085013_3595,48,1
n04099969_17056,48,1
n04579145_2046,48,0
n02951358_3452,48,1
n04285008_6877,48,1
n04429376_45302,48,0
n04467665_61792,48,1
n01824575_2746,48,1
n02690373_2408,48,1
n01829413_5505,48,1
n03376595_3233,48,1
n02111500_4875,48,1
n02690373_10285,48,1
n03792782_14531,48,1
n02134418_5464,48,1
n04111531_27,48,1
n03937543_5703,48,1
n02504013_3821,48,0
n04505470_3615,48,1
n01820546_4631,48,1
n02791124_7824,48,1
n02107908_3447,48,1
n03792782_4067,48,1
n03792782_44390,48,1
n02690373_2232,48,1
n03983396_971,48,1
n02124075_2843,48,1
n03417042_29384,48,1
n03662601_4925,48,1
n02106662_50313,48,1
n03417042_9689,48,1
n04285008_11965,48,1
n03792782_11921,48,1
n04429376_9517,48,1
n02125311_28447,48,1
n03792782_51156,48,1
n03792782_10490,48,1
n02814533_16767,48,1
n02132136_10445,48,1
n04505470_5063,50,1
n01514859_3837,50,1
n02504458_996,50,1
n02690373_3272,50,1
n02123597_11271,50,1
n02835271_1425,50,1
n02951358_15730,50,1
n02814533_5110,50,1
n02134084_22426,50,0
n04111531_4879,50,0
n03041632_14774,50,0
n02791124_4296,50,1
n03937543_668,50,1
n02133161_18639,50,1
n02835271_5113,50,1
n02504013_21041,50,1
n02133161_2166,50,0
n03085013_11359,50,1
n04273569_17179,50,1
n02125311_41798,50,1
n02124075_11068,50,1
n02133161_14841,50,1
n02123045_9349,50,1
n03041632_5801,50,1
n03376595_14240,50,1
n04505470_1157,50,1
n04505470_2389,50,1
n02504458_4583,50,1
n01558993_14305,50,1
n04557648_3729,50,0
n03983396_10362,50,1
n02708093_1430,50,1
n04505470_1551,50,1
n02133161_2399,50,1
n03196217_3086,50,0
n04560804_14130,50,1
n03796401_19777,50,1
n02134084_3898,50,0
n02708093_404,50,0
n03983396_14652,50,1
n03100240_3205,50,1
n01798484_5988,50,1
n03792782_7667,50,1
n02504458_2471,50,1
n03983396_1147,50,1
n02835271_15617,50,1
n02690373_13317,50,1
n02708093_2588,50,1
n04505470_206,51,1
n04111531_1362,51,0
n04557648_2703,51,0
n02125311_12020,51,0
n04111531_14329,51,1
n02125311_8689,51,1
n02132136_2313,51,1
n04467665_44850,51,1
n03662601_12995,51,1
n01820546_1354,51,1
n02690373_9659,51,1
n03937543_2507,51,1
n02123597_7497,51,0
n03417042_4462,51,0
n02690373_19134,51,1
n03041632_2630,51,1
n02708093_960,51,1
n02504013_2974,51,1
n02504458_9213,51,1
n02690373_763,51,1
n04591713_6069,51,1
n02123159_5945,51,1
n03100240_11107,51,1
n03041632_46091,51,1
n03196217_3272,51,1
n02106030_889,51,0
n02504458_800,51,1
n03796401_7179,51,0
n02133161_955,51,0
n03376595_8917,51,1
n03041632_4806,51,1
n04285008_13197,51,1
n02690373_243,51,1
n04429376_7558,51,0
n04467665_17283,51,1
n02125311_36651,51,1
n03344393_732,51,1
n02092339_7356,51,1
n02013706_1024,51,1
n04612504_4199,51,1
n02835271_7628,51,1
n03041632_6309,51,0
n02690373_5177,51,1
n02113712_913,51,1
n02708093_1673,51,1
n03085013_3804,51,1
n04548280_5068,51,1
n03041632_52371,51,1
n02504013_6081,52,1
n02132136_131,52,1
n03085013_22980,52,1
n04579145_558,52,1
n02125311_26497,52,1
n04591713_906,52,1
n02123597_11798,52,1
n02123394_513,52,1
n03417042_5257,52,1
n02107574_3775,52,1
n02123159_4952,52,1
n03662601_10425,52,1
n03417042_7682,52,0
n03085013_18763,52,1
n03085013_16115,52,1
n03041632_29862,52,1
n04273569_4772,52,1
n04591713_5201,52,1
n02951358_4451,52,1
n02025239_7274,52,1
n02133161_4813,52,1
n02708093_2180,52,1
n03937543_3196,52,1
n02090721_5305,52,1
n04429376_27005,52,1
n03376595_6012,52,1
n03041632_12949,52,1
n02835271_10910,52,0
n03376595_1135,52,1
n02814533_25986,52,1
n02814533_42481,52,1
n03041632_4269,52,1
n03792782_11306,52,1
n03041632_22570,52,1
n03196217_3358,52,0
n04111531_4146,52,1
n02093754_5012,52,1
n04111531_3076,52,1
n02132136_1393,52,1
n02123394_271,52,1
n02112350_2615,52,1
n02690373_3090,52,1
n02124075_10035,52,1
n04111531_12450,52,0
n02791124_6463,52,1
n01530575_3903,52,1
n02134418_4696,52,1
n02132136_5138,52,1
n04548280_2091,52,1
n04111531_523,52,0
n03417042_9693,52,1
n02690373_9531,52,1
n02690373_2856,52,1
n02028035_23375,52,1
n03085013_20218,53,1
n03085013_21973,53,1
n03196217_7867,53,1
n02125311_2064,53,1
n03085013_7477,53,1
n01819313_3638,53,1
n04285008_901,53,1
n04505470_3261,53,1
n02134418_603,53,1
n04505470_6421,53,1
n02690373_6697,53,1
n02835271_15639,53,1
n04467665_2200,53,1
n04111531_21963,53,1
n02690373_5465,53,1
n04111531_9939,53,1
n03196217_11290,53,1
n04560804_14491,53,1
n02133161_5822,53,1
n04273569_3052,53,1
n03796401_3695,53,1
n02708093_3289,53,1
n02124075_7323,53,1
n03417042_5249,53,1
n02017213_15262,53,1
n02504013_15825,53,1
n03792782_16408,53,0
n04111531_3671,53,1
n04612504_2129,53,1
n03041632_3247,53,1
n01855672_7426,53,1
n03041632_5640,53,1
n04111531_9026,53,1
n02835271_7350,53,1
n02504458_7966,53,1
n03792782_16433,53,1
n03041632_13203,53,1
n04467665_58341,53,1
n02102480_12073,53,1
n04111531_5643,53,1
n02123394_4894,53,1
n03041632_3101,53,1
n04099969_381,54,1
n02102480_10156,54,0
n03196217_886,54,0
n02835271_10414,54,1
n03344393_8374,54,0
n02105641_14112,54,0
n02504458_13354,54,1
n02017213_4855,54,0
n03796401_1791,54,1
n03376595_7516,54,1
n02091831_6436,54,1
n03792782_4210,54,1
n03085013_23648,54,1
n02504013_19694,54,1
n03100240_6822,54,1
n02690373_20331,54,1
n02133161_1872,54,1
n02093256_12628,54,1
n03792782_14160,54,1
n04111531_22263,54,1
n02123159_5993,54,1
n04111531_4585,54,1
n03085013_24045,54,1
n01818515_8968,54,1
n03792782_12433,54,1
n04505470_3433,54,1
n03100240_17587,54,1
n02708093_1094,54,1
n02104029_3121,54,1
n04548280_3531,54,1
n02814533_63116,54,1
n03417042_9480,54,1
n03100240_3928,54,1
n01828970_2030,54,1
n02504458_7472,54,1
n01601694_10499,54,1
n03100240_2012,54,1
n02835271_11995,54,1
n02134084_3306,54,1
n02504458_1790,54,1
n02504013_1865,54,1
n04285008_7325,54,1
n02708093_2650,54,1
n02098286_4425,54,1
n03085013_18623,54,1
n03041632_27960,54,1
n04111531_11655,54,1
n03417042_1126,55,1
n02125311_1469,55,0
n02690373_6535,55,1
n04548280_8583,55,1
n02123159_2663,55,1
n03041632_50332,55,1
n04111531_22291,55,1
n04505470_6955,55,1
n02835271_7311,55,1
n03041632_77022,55,1
n04111531_8193,55,1
n04467665_67081,55,1
n02134084_18800,55,1
n03344393_6849,55,1
n04548280_2045,55,1
n03196217_5995,55,1
n03376595_9395,55,1
n02708093_1675,55,0
n04560804_6469,55,1
n02814533_40876,55,1
n02504013_4590,55,1
n03041632_11797,55,1
n04560804_13665,55,1
n04548280_3125,55,1
n02123597_4813,55,0
n02690373_3139,55,1
n02690373_1491,55,1
n03041632_42196,55,1
n02504458_6931,55,1
n04111531_807,55,0
n02123394_1756,55,0
n04099969_17404,55,1
n04111531_172,55,0
n02823428_3178,55,1
n03041632_13509,55,1
n03792782_65779,55,1
n03792782_1933,55,1
n02124075_10088,55,1
n03796401_8037,55,1
n02504458_4553,55,1
n02504013_4686,55,0
n03041632_20194,55,1
n02112018_10174,55,1
n03196217_6467,55,1
n04111531_505,55,0
n04285008_7096,55,1
n02123394_6265,55,0
n04285008_16747,55,1
n02132136_7507,55,0
n02102973_7074,55,1
n02106662_5916,55,1
n02504013_3503,55,1
n02132136_6459,55,1
n03041632_49513,55,1
n02504458_3906,55,1
n03085013_23800,55,1
n04467665_3298,55,1
n03344393_7614,56,1
n04505470_4724,56,1
n02124075_4933,56,1
n01795545_1515,56,1
n02123045_7197,56,1
n03376595_2234,56,1
n04285008_5032,56,1
n02504013_6722,56,1
n04505470_8828,56,1
n02133161_489,56,0
n02708093_170,56,1
n02504458_1302,56,1
n03983396_5394,56,1
n03662601_22726,56,1
n04273569_5891,56,1
n02095570_2773,56,1
n02134418_4110,56,1
n02028035_4569,56,1
n04099969_12913,56,1
n04099969_5190,56,1
n02690373_866,56,1
n03085013_7613,56,1
n02098105_2343,56,1
n02132136_20607,56,0
n02791124_4595,56,0
n04111531_4155,56,1
n03196217_7918,56,1
n02134418_573,56,0
n03041632_21560,56,1
n02133161_8679,56,1
n04579145_2276,56,0
n01622779_9829,56,1
